region;district;section_num;court_name;address;postal_index;coordinates
Забайкальский край;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Забайкальский край;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Забайкальский край;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Забайкальский край;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Забайкальский край;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Забайкальский край;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Забайкальский край;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Забайкальский край;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Забайкальский край;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Ярославская область;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Ярославская область;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Ярославская область;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Ярославская область;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Ярославская область;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Ярославская область;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Ярославская область;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Ярославская область;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Ярославская область;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Ярославская область;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Ярославская область;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Ярославская область;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Ярославская область;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Ярославская область;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Ярославская область;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Ярославская область;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Ярославская область;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Ярославская область;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Ярославская область;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Ярославская область;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Москва;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Москва;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Москва;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Москва;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Москва;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Москва;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Москва;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Москва;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Москва;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Москва;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Москва;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Москва;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Москва;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Москва;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Москва;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Москва;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Москва;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Москва;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Москва;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Москва;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Санкт-Петербург;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Санкт-Петербург;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Санкт-Петербург;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Санкт-Петербург;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Санкт-Петербург;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Санкт-Петербург;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Санкт-Петербург;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Санкт-Петербург;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Санкт-Петербург;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Санкт-Петербург;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Санкт-Петербург;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Санкт-Петербург;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Санкт-Петербург;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Санкт-Петербург;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Санкт-Петербург;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Санкт-Петербург;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Санкт-Петербург;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Санкт-Петербург;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Санкт-Петербург;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Санкт-Петербург;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Ненецкий АО;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Ненецкий АО;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Ненецкий АО;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Ненецкий АО;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Ненецкий АО;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Ненецкий АО;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Ненецкий АО;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Ненецкий АО;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Ненецкий АО;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Ненецкий АО;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Ненецкий АО;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Ненецкий АО;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Ненецкий АО;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Ненецкий АО;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Ненецкий АО;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Ненецкий АО;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Ненецкий АО;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Ненецкий АО;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Ненецкий АО;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Ненецкий АО;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Ханты-Мансийский АО - Югра;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Ханты-Мансийский АО - Югра;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Ханты-Мансийский АО - Югра;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Ханты-Мансийский АО - Югра;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Ханты-Мансийский АО - Югра;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Чукотский АО;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Чукотский АО;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Чукотский АО;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Чукотский АО;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Чукотский АО;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Чукотский АО;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Чукотский АО;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Чукотский АО;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Чукотский АО;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Чукотский АО;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Чукотский АО;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Чукотский АО;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Чукотский АО;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Чукотский АО;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Чукотский АО;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Чукотский АО;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Чукотский АО;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Чукотский АО;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Чукотский АО;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Чукотский АО;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Ямало-Ненецкий АО;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Ямало-Ненецкий АО;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Ямало-Ненецкий АО;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Ямало-Ненецкий АО;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Ямало-Ненецкий АО;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
Республика Крым;;;Мировой судья судебного участка Бондарского района Тамбовской области;393230, Тамбовская обл, с Бондари, ул Пароваткина, д 1;;
Республика Крым;;;Мировой судья судебного участка Гавриловского района Тамбовской области;393160, Тамбовская обл, с Гавриловка 2-я, ул Советская, д 27;;
Республика Крым;;;Мировой судья судебного участка Жердевского района и г. Жердевка Тамбовской области;393670, Тамбовская обл, г Жердевка, ул Семашко, д 1А;;
Республика Крым;;;Мировой судья судебного участка Знаменского района Тамбовской области;393400, Тамбовская обл, рп Знаменка, ул Парковая, д 13;;
Республика Крым;;;Мировой судья судебного участка Инжавинского района Тамбовской области;393310, Тамбовская обл, рп Инжавино, ул Ленинская, д 54А;;
Республика Крым;;;Мировой судья судебного участка Мордовского района Тамбовской области;393600, Тамбовская обл, рп Мордово, ул Коммунальная, д 37;;
Республика Крым;;;Мировой судья судебного участка Мучкапского района Тамбовской области;393570, Тамбовская обл, рп Мучкапский, ул Красная, стр 50;;
Республика Крым;;;Мировой судья судебного участка Никифоровского района Тамбовской области;393000, Тамбовская обл, рп Дмитриевка, ул Центральная, д 1;;
Республика Крым;;;Мировой судья судебного участка Первомайского района Тамбовской области;393700, Тамбовская обл, рп Первомайский, ул Советская, д 209А;;
Республика Крым;;;Мировой судья судебного участка Петровского района Тамбовской области;393070, Тамбовская обл, с Петровское, ул Советская, д 78А;;
Республика Крым;;;Мировой судья судебного участка Пичаевского района Тамбовской области;393970, Тамбовская обл, с Пичаево, ул Пролетарская, д 14;;
Республика Крым;;;Мировой судья судебного участка Ржаксинского района Тамбовской области;393520, Тамбовская обл, рп Ржакса, ул Советская, д 78;;
Республика Крым;;;Мировой судья судебного участка Сампурского района Тамбовской области;393430, Тамбовская обл, п Сатинка, ул Садовая, д 14А;;
Республика Крым;;;Мировой судья судебного участка Староюрьевского района Тамбовской области;393800, Тамбовская обл, с Староюрьево, ул Советская, д 88;;
Республика Крым;;;Мировой судья судебного участка Токаревского района Тамбовской области;393550, Тамбовская обл, рп Токарёвка, ул Маяковского, д 1А;;
Республика Крым;;;Мировой судья судебного участка Уметского района Тамбовской области;393130, Тамбовская обл, рп Умет, ул Мира, д 12А;;
Республика Крым;;1;Мировой судья судебного участка № 1 г. Котовска Тамбовской области;393190, Тамбовская обл, г Котовск, ул Свободы, д 25;;
Республика Крым;;1;Мировой судья судебного участка № 1 г. Мичуринска Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Лесхозная, зд 8А;;
Республика Крым;;1;Мировой судья судебного участка № 1 Кирсановского района и г. Кирсанова Тамбовской области;393360, Тамбовская обл, г Кирсанов, ул 50 лет Победы, д 18А;;
Республика Крым;;1;Мировой судья судебного участка № 1 Мичуринского района Тамбовской области;393749, Тамбовская обл, Мичуринский р-н, с Заворонежское, ул Советская, д 113;;
